id,label,tweet
551,1,girls in the world sexy mature housewife
1245,1,what america owes now
23300,1,how liberal institutionalized white supremacy
20284,1,why is comedy so ? because comedians are.
10798,1,is what the lds church stands for? who knew?
6811,1,council staff have been instructed by the anc to go slow and make the da look bad. this was exposed a few weeks ago.
12851,1,jonjo shelvey = the only man ever to racially abuse someone without saying anything!
3921,1,obstruction goes all the way back to when he discovered was black
31681,1,chick gets fucked crazy european sex
11619,1,no immigration for 50 years? white nationalist leader unloads 5 of his most horrifying hopes for america
12846,1,"it's 2016! would you question like that considering her age, condition fact"
23305,1,"your comment = 5,- donation for + suck"
23719,1,you might be a libtard if...
3060,1,"beware the ""snowball effect"" blackman! pa 2"
3788,1,"""for too many years any criticism of # or its effects on society have been shut down by"
6538,1,"i know gb who's less racist than i'm a wog or should i say ""nut"""
30058,1,nude teen play for women in spo
3944,1,diisgusted by the perks offered to passengers of the same race as male crew members on flt 43. vs others who arnt same.
988,1,"""no im not attracted to asian ppl bc im not asian"" what if i tell you no im not attracted to u bc im not (inse race here) hoe"
3681,1,"is this a new one? either way, disgraced themselves."
9671,1,"now, that's not nice! we're urging president-elect to denounce through his acct"
21178,1,while and attack fellow with and the real enemy laughs at our gates.
18246,1,wow in are worried bout and moving in if that was reversed it would be called
11282,1,dear change a few words and tell me how your aicle isn't ? you people are sick.
30922,1,"prince charles offers a ""danger will robinson!"" he ain't wrong."
11162,1,"nazis continue to target jews, businesses in"
30269,1,you might be a libtard if...
10468,1,absolutely disgusting
22827,1,"we were? maybe you are-but don't you dare demonize innocent infants born with white skin,"
14700,1,farmer beaten during a land invasion crisis loteni area via
9674,1,would you want your child to attend this school? i wouldn't.
8005,1,more americans hate him
31740,1,my video on the whole situation
11802,1,can everyone please pound on for this comment on about a great law
21478,1,"no,we can see they have been instrumental in promoting false narrative abetting divisive blm agenda."
24879,1,will stop ..so annoying
16400,1,america isn't racist. their are a plethora of reasons for someone not to like obama. you're ignorant in many fashio
22321,1,the end of #
16734,1,man kills stepmom for celebrating win
18636,1,jessica want christmas bdsm #
827,1,". is it possible for you to speak in any topic without bringing race into it, you bigot?"
24575,1,the everyday response to
26538,1,there's never any room for in a school board. ever. kids at these schools are 100% of our future.
18148,1,axed from after comments .....celebrity?? who is she?
3543,1,how is the word even in your vocabulary? do you know what it means?
1447,1,"do we need a different word altogether that defines ""/hatred against whites and/or men"", just to satisfy hateful ppl like her?"
30190,1,"leave a 'gweh' below if in 2017, you will no longer debate about"
8417,1,on and but none against or or
15635,1,this guy look like his brother is who's first wife found him w/another man having sex documented on a
15880,1,oops! didn't mean to publicly post comments... via
5511,1,trump campaign official wants michelle obama to be let loose to live with african apes
14879,1,and the movement
13068,1,"anybody who says against men doesn't exist, hasn't tried to buy disney/looney toons-themed in men's sizes/cuts."
3921,1,obstruction goes all the way back to when he discovered was black
3883,1,i have to say i love me some even if is against
27046,1,fights against in various municipalities such as in naboomspruit area
3340,1,launching in january! stay tuned for dates!
28450,1,mark levin reveals missing history of the pay that... via
19591,1,keep these conversations going at school and home. we need to create the space and time and commit to help them.
13186,1,how can sainsburys have no red stripe??
9968,1,"in the news: from racism to resource development, here are the political stories inuit watched in 2016"
25497,1,racist troll ale in the great state of kentucky! listen to last thurs crabs
7990,1,so is it offical that are officially in the eyes of the masses?
6262,1,vandalised in in condemns act
15315,1,ha! good riddance!
14700,1,farmer beaten during a land invasion crisis loteni area via
30836,1,the term works both ways for those of you all too happy to keep bandying it about!!
545,1,that doesn't prevent you from being a and a
22095,1,"this obviously gets on maybe two seconds after boarding - thinks he ""knows"" what"
7326,1,vps got multi-million dollar bonuses while average americans lost their homes.
5852,1,"but! i'm also correct whom our enemies are, and whom to ally with; to rid ourselves of , and join together in what we have in common"
7814,1,"come in, =fraud documented lost base after calling them he's pivo"
27506,1,24hrs passed i'm still too angry about this to coherently talk about it.
24919,1,sea shepherd suppoers are racist!
8796,1,"turns into a raging sexist, and genocide-defender."
28937,1,couldn't have said this any better nor truthfully donny boy.
25112,1,suppo these let's hope america wakes up to the plight of the
9417,1,charles paladino's racist comments spark calls for resignation
31681,1,chick gets fucked crazy european sex
6241,1,against
10853,1,not all muslims hate america.
19808,1,"most deaths caused by islamic extremism occur in civil wars, not terror attacks."
22383,1,this motherfucker needs to be in charles paladino's racist comments spark calls for resignation
14271,1,explain your actions. netanyahu you can not claim discrimination when u do it yourself to others.
5622,1,suspected henrico vandal's mother: 'my son isn't racist'
6635,1,1.48 projection s
18461,1,my boss fired me due to alleged . i told him i hated everyone. honestly how much more committed to does he want me to be?
4055,1,nicola sturgeon sends her christmas message surrounded by white children. no brown kids for nationalist nicola.
16734,1,man kills stepmom for celebrating win
28830,1,video men and women in bed without clothes candid videos sexting
27723,1,"irony: butthucreepers : sexism aicle because they think it's pro-rapist. it's not, you misogynists htt"
21441,1,scapelliti: woobietuesday: when you're blocked by a troll because you promise to
6635,1,1.48 projection s
7697,1,"""nigger?"" of white kid growing up in the 60's."
11246,1,says dumb people think they can smell ! lol
13605,1,the 1% want us to fight and p
18498,1,"content: , harm,"
23956,1,this moron is leading the us down a path that has so much potential to damage and destroy the world.
13682,1,"it's there, it's although i'm told that andrew jackson was and also"
20913,1,17 crazy things women couldn't do in 1960
11254,1,"white ""social justice warriors"" _ getting it wrong, again. via"
28728,1,is guilty of treason ! we must naked raygun treason
11674,1,you're a . disgusting.
17858,1,thought factory: left-right polarisation! +12
10016,1,the cold war was fought over oil.
21366,1,"the real and are and the minions, not freedom loving americans"
18246,1,wow in are worried bout and moving in if that was reversed it would be called
11698,1,"i agree, but hard to believe he does, given his strident opposition to ordination of women."
18498,1,"content: , harm,"
1895,1,will fail on anti-morality platform.
1784,1,no hitler comparisons?
19211,1,"when you say you make mediocre videos, you're being way to flattering. why so though?"
1761,1,this our b 2 end problems like by turning 2 god of
14716,1,why does the government allow behaviour?
2927,1,own team up with show what combat
9343,1,why do the most wise words often come from black americans? is it just a reaction of ?
29815,1,all of you need to stop being racist and just let the terrorists kill you. #
13562,1,coming from an ultra like surprise surprise at least they can play golf
3338,1,new video shows how this guy and how he staed to abuse and humiliated an muslim guy
14203,1,right wings members back to fp
9534,1,reagan convinced ksa to flood the market and drive oil prices to historic lows.
5817,1,"evolution's got a serious public relations problem, even among the well-educated. we need to de-stigmatize the fact"
18747,1,i almost always trust brazilians
12382,1,you might be a libtard if...
8914,1,. are you seriously considering a performance at the inauguration of a
26724,1,once a dick always a dick !!
26241,1,"liz treacy, condone ex-councillor mark hackett's for me"
26006,1,all of them preying on poor
31197,1,for is in u.
20036,1,"""all bodies are equal"""
1375,1,if you didn't like or you're definitely not going to like
15113,1,you might be a libtard if...
23645,1,the latest the blicqer daily! thanks to
1505,1,"just coz their is a few of these vids, dont mean they are not woh wotching, they are there hilarious, a must watc"
19745,1,the keeps telling me that but i see every other in
26006,1,all of them preying on poor
28353,1,"verified: shocking video of police touring civilians was shot at on nov 5, 2016."
1464,1,tyler perry claims reverse racism by critics of his tlc series
18202,1,"a victim cant victimise the oppressor... we have no economic power so, no black people can't be racist"
25736,1,antics are purposedly used by to divide us
14050,1,perhaps the would be happier if was a bit more like what a hero
5387,1,have the balls to it and expose me as a racist.
23482,1,wow really cool!
19281,1,dear please define and what do you and or intend to do to add
31740,1,my video on the whole situation
17619,1,new video! super mario run is sexist!
16783,1,omits decades of records for his ag confirmation hearing 'don't do as i do'
3937,1,the latest science u can use daily! thanks to
24298,1,whats the matter with noh carolina? from progressive to reactionary
21622,1,everyone ask why they endorse such blatant
14867,1,aist thwaed by didnt want his children 'constrained by lines laid down by others'
934,1,is not an racism is people based on race to justify or open against them.
27418,1,"i'm mixed w/ native american, spanish, irish and u call me"
734,1,"no, he was definitely a mexican."
5511,1,trump campaign official wants michelle obama to be let loose to live with african apes
15769,1,"trump ny co-chair: i want obama to die of mad cow disease and michelle to ""go back to being a male"""
13780,1,"leave a 'gweh' below if in 2017, you will no longer debate about or"
29239,1,and playground insults have always reflected family / society rhetoric on
22348,1,is this what your university stands for?
14350,1,vandalised in in condemns act
16715,1,thoughts on female fighters 'dolled up' in promotions?
7557,1,"who had that 4 beat up a so isn't that ? no, 3 bp might make it 2 cou alive but serve life somehow. vs.."
27314,1,... and . must keep the black president in check.
10463,1,are you feel the are stomping on you? listen
3778,1,school board demanding after remarks made about
23828,1,so sorry
17424,1,a peek of here: then come back to holier than moi??
27578,1,you might be a libtard if...
13548,1,why is ignored
31365,1,america isn't racist. their are a plethora of reasons for someone not to like obama. you're ignorant in many fashio
21551,1,"jews, christians and muslims all believe that good will prevail. cnn"
6262,1,vandalised in in condemns act
31595,1,you might be a libtard if...
10038,1,girls in the world nude yong girl
20652,1,you might be a libtard if...
28387,1,milo yiannopoulos.is a hate mongering . i'll never buy another book from nazi ss and tossing any i have in the bin
16173,1,hey - a $14000 ivanka bracelet? do you feel good profiting from
2609,1,and even was afraid... of groups that threaten public safety propey
31502,1,"also, you can't love the usa with all your hea and then suppo trump. because he hates half of the"
19932,1,sexist slant in media representation of women 'needs to change'
22777,1,you might be a libtard if...
19493,1,you might be a libtard if...
6592,1,fantastic video on hate of men.
4646,1,"why do all "" look the same? i mean i know that i'm being for saying this but cmon! ps. where do i"
2930,1,pay has alway been the pay of before it was black inferior to whites. now whites are inferior to everybody
15769,1,"trump ny co-chair: i want obama to die of mad cow disease and michelle to ""go back to being a male"""
22280,1,bjork wrote a powerful essay about and we're applauding
13676,1,are the 1st to tell jokes
27633,1,is defunding aboion and sending you to the
17763,1,as if reel are letting girls in first and there's a massive queue for guys
29820,1,obstruction goes all the way back to when he discovered was black
5495,1,the latest the knitting clio daily! thanks to
17619,1,new video! super mario run is sexist!
7380,1,"no it doesn't, germans, even fascists rape too. so how should help?"
25932,1,"josephjett ""i do not advocate a kumbaya world. like should motivate us to a single purpose: intellectual compet"
7632,1,critics threaten boycotts of simon schuster over milo yiannopoulos book deal | the huffington post
4212,1,again looks like a damned fool! for 50 years the usa has openly opposed settlement buliding by
13676,1,are the 1st to tell jokes
28922,1,your comments are reflections of ignorance and
13900,1,you might be a libtard if...
28829,1,it's going to be a great year!!! i can't wait till this happens :)
30351,1,woman in cou on racism charge
2256,1,"if you are one of the 64.2 mil who rejected , fly your flag half mast on jan."
9977,1,you might be a libtard if...
15470,1,the revolution occurredjust not how marx expected it to.
3700,1,i'm defending a woman against condescension. although i saw you tweet that she belongs in the kitchen
4187,1,excellent idea! dig deep hang 'em high!
30938,1,"you anti-whites brag about our ""inevitable brown future"" then scream """" when we oppose it. you're pushing"
25023,1,"no, you're just supposed to be quiet and look pretty."
27711,1,is has nothing to do with period.
19659,1,"ppl wait for 10 hrs airpo, miss connecting flights, put them on flights 24 hrs later, a"
20652,1,you might be a libtard if...
20086,1,so had the right idea in how to deal with her
21541,1,"the feeling's not mutual, you , islamophobia, ,"
11376,1,reagan convinced ksa to flood the market and drive oil prices to historic lows.
23751,1,had to screenshot share these snaps from it's an impoant message.
16560,1,you might be a libtard if...
15563,1,the biopolitics of desire and neo-nazi fashion icons
10444,1,the latest the equality echo! thanks to
15016,1,video men and women malay hot super sexy girls
17209,1,2016 is still alive ! black man is forced into coffin by white south africans
23199,1,word factory: race denial prevents healing!
24625,1,when they call us they are really saying they are jealous of us w
30580,1,aren't protesting because a won-they do so because trump has fuhered
11332,1,"outraged by the emoji update. how dare they have a fat woman and not a fat man, are they saying only women can get fat?"
559,1,i don't like the slogan. talk about being .
20424,1,you either call me eyetalian joke on my nationality or you're not
30836,1,the term works both ways for those of you all too happy to keep bandying it about!!
24202,1,you feel like the are stomping on you? listen
31778,1,bringing back morals
14351,1,", no? or perhaps paladino is feeling some ""economic anxiety"""
17175,1,are you feel like the are stomping you? listen
27542,1,are you feel like the are stomping you? listen
13250,1,"not surprised how ""news"" outlets call opposition to race-mix ad . they hate racism, though. i embrace it. ad is sickening-"
28922,1,your comments are reflections of ignorance and
24246,1,jokes about women penis humping girl
18138,1,what's the difference between a jew and a pizza? a pizza doesn't scream in the oven. jokes
23751,1,had to screenshot share these snaps from it's an impoant message.
23300,1,how liberal institutionalized white supremacy
24609,1,"i gotta hand it to you, keeping it pretty darn cool in the face of such blatant ."
4306,1,"""black lives matter except for mine apparently"" have the patience 2 watch this all the way through"
16973,1,want a lesson in and imagine if had 5 kids by 3 different women and bragged about grabbing pussies
18662,1,why is ignored
406,1,when you're blocked by a troll because you promise to let his nonsensical rants boos
27574,1,and a . must feel good.
7146,1,"""the deafening silence from anti-racist activists regarding in porn is hard to comprehend."" htt"
16468,1,"nope, still struggling to see either or in that observation."
11282,1,dear change a few words and tell me how your aicle isn't ? you people are sick.
26607,1,she didn't get far
6795,1,"no liberal believes that. we are the pay of inclusivity who believes in equality for all, anywhere. you are train"
6649,1,"i'm not a lady, bc i have a voice, opinion and i'm not scared to speak my mind! wait.. isn't that against"
22280,1,bjork wrote a powerful essay about and we're applauding
1950,1,just some trump suppoers voicing their thoughts on women's suffrage and germany's immigration policy...
22120,1,american taxpayers have also lost their homes by the millions
8171,1,this is a completely justified call out on my comment. again i do apologize
18353,1,police being horribly hyper-violent in their raids...
29951,1,anti racist white murdered by blacks in south africa
23774,1,the left stops being so
23051,1,this motherfucker needs to be in charles paladino's racist comments spark calls for resignation
25736,1,antics are purposedly used by to divide us
24389,1,did you vote for this animal america: no fat chicks
13660,1,incredible content!
18937,1,is whiter than kevin federline
9357,1,the idiocy of feminism. they actually think microaggressions matter. here's the proof:
13605,1,the 1% want us to fight and p
8898,1,is guilty of treason ! we must naked raygun treason
18876,1,"based on recent commercials from state farm and old navy, omarosa's choice is clearly ."
31743,1,you might be a libtard if...
8400,1,muslims arent the only ones being displaced by uncle sam
2167,1,techjunkiejh:the daily show unpacks against and on
15181,1,"black hair comes in different styles in slavery, colonialism and in policing."
23506,1,trump new york co-chair won't resign despite racist remarks about obamas
14382,1,i do . my father had a great one and now my brother following him and yeah i married to this awesome gu
15471,1,are you feel like the are on you? listen
16667,1,cutsie logic but wrong. if you know construction you can build bridges and walls! give trump a chance! hate is for
20036,1,"""all bodies are equal"""
5241,1,if reginald mcfadden had face to face interviews about being then commutations would be possible
8207,1,racism is a manmade tool to say we're different when we really aren't
14879,1,and the movement
15741,1,the term jihad is a highly-contested concept.
31681,1,chick gets fucked crazy european sex
19858,1,you stupid mf's who discredit white privilege; this is it dummies! no texas law allows choking kids!
3543,1,how is the word even in your vocabulary? do you know what it means?
27314,1,... and . must keep the black president in check.
17281,1,are you like the are stomping on you? listen
8914,1,. are you seriously considering a performance at the inauguration of a
27723,1,"irony: butthucreepers : sexism aicle because they think it's pro-rapist. it's not, you misogynists htt"
8400,1,muslims arent the only ones being displaced by uncle sam
7168,1,"this! deaths blamed on victims' ""culture"" by council what about paying maybe?"
20522,1,awesome. black man gets kkk members to disavow by befriending them
26111,1,i despise this everything he stands for! trying to destroy the usa
8542,1,huh i wonder why? could it be that he's a well documented ?
14836,1,when they call us they are really saying that they are jealous of us. when we go up they go down.
11622,1,will the alt-right promote a new kind of genetics? mt
2119,1,the crusader west vs. islamic terrorism is a popular sequel to capitalism vs. communism.
21122,1,ambassador says is form of
6333,1,"please don't forget to use the word ! that is what ""binds"" these men. we can never ignore or excuse that"
3101,1,"""the holidays are a violent time for me, and ive begun to question the impoance of families."
4130,1,the latest the african american turmoil! thanks to
10296,1,'cept she plays a celtic woman. celtic symbols and accent etc. but because she's bald character ppl assume she's a man.
15886,1,"victim of adam saleh refers to black people as ""abeed"" (slaves) in one of his sketches."
19353,1,"you are invited, you can help.700+ actions for sept 16-25"
20223,1,"in the case of the commonwealth of the internet vs the evidence proved him guilty of , , and"
31883,1,come on n wake the eff up usa! this is craziness. does it all stem from n hatred of ? it seems like
4880,1,researchers: most effective way to fight requires white people calling out white -s
10640,1,black women free kerala girls sex photos
11409,1,stop bullying. stop racism. everyone can stand up to it and say it's wrong and treat everyone with respect.
5172,1,what would be the reaction of the...
1940,1,i agree that wouldnt have won the w/o much in same way wouldnt win w/o the
11619,1,no immigration for 50 years? white nationalist leader unloads 5 of his most horrifying hopes for america
5951,1,how is it that a man comes in last in a race but he is declared a winner?
15695,1,how is it that a man comes in last in a race but he is declared a winner?
1137,1,how system fail to protect victims of police
9763,1,are feel like the are stomping on you? listen
22633,1,"- keep going stupids, keep commenting - already 30,- donations for sucks"
21302,1,joe biden: 'i want to thank' trump for unmasking america's
29104,1,"in queue with basket of food shopping, 50's guy says ""give us a smile"". think my response was a first by the look on his face."
8439,1,". just delete your account, shallow , and go away."
6614,1,shot to racism.
13068,1,"anybody who says against men doesn't exist, hasn't tried to buy disney/looney toons-themed in men's sizes/cuts."
7814,1,"come in, =fraud documented lost base after calling them he's pivo"
10444,1,the latest the equality echo! thanks to
29679,1,ever noticed the word to a non black person and the word to a black person yields almost the same reaction?
19591,1,keep these conversations going at school and home. we need to create the space and time and commit to help them.
28407,1,just pre-ordered this. it sounds a really great book
13764,1,almost as as dad
8227,1,vandalised in in condemns act
12130,1,ark man discoved racist graffiti on his car after a quick errand
24856,1,"', ugly' comments on the embarrass new yorkers"
28317,1,because many of us find obama's policies repugnant does not make us you're liberal racecard has exhausted
26607,1,she didn't get far
2538,1,this much and was 'too much' for 2016. let's hope will get less
14382,1,i do . my father had a great one and now my brother following him and yeah i married to this awesome gu
21650,1,marx's revolution occurredjust not how he expected it to.
14818,1,is still rooted in our society's attitude towards black women's hair. read more from candide uyanze:
17068,1,obama/jarretts who agenda was to destroy everything good about this country and inflict even bit of hate
8400,1,muslims arent the only ones being displaced by uncle sam
19235,1,the main stream news media like was busily covering a small hand misogynist to notice..
13369,1,the latest the blicqer daily! thanks to
11722,1,"we the people originally meant we the white, landholding males."
24025,1,despite a demoralizing 2016: may ur be / / -free and positive
12790,1,the latest the afl tattler! thanks to
18138,1,what's the difference between a jew and a pizza? a pizza doesn't scream in the oven. jokes
27543,1,trump new york co-chair makes racist 'gorilla' remark about michelle obama you total tool! fucking moron. ht
30917,1,the alt-right movement is like: mustfall
14921,1,nothing would be more dangerous than to give the impression we accept
11304,1,says a president elect that calls americans enemies
10834,1,. . . silence is approval. we always knew what pigs you
9814,1,and in a not so stunning response plan to nominate member to lead their pay.
1394,1,"dear wont buy more, if there s in yur retail sign, pissedoffitalian"
29907,1,from staing a will we let him?
24177,1,will send you to the inauguration~ join today!!
23726,1,hey you own . nobody comes close
29880,1,"we the people originally meant we the white, landholding males."
10735,1,thought factory: left-right polarisation! ~11
12344,1,thought factory: left-right polarisation! +5
13477,1,white girl has sex with black guy nude newzeeland porns
24795,1,ku klux klan originally an arm of the southern democratic pay to terrorize freed slaves and republicans who sympathized with them
6501,1,"check out this flyer for yay titties! question: do we have to bring my own pussy to grab, or will pussy be"
24606,1,thats you
28899,1,"in 2017, let's all realize that u don't have 2 wear a white hood tattoo 2 b r sa"
10694,1,thought factory: left-right polarisation!
14203,1,right wings members back to fp
12745,1,"and sorry if we are ethnically cleansing you in east jerusalem or bethlehem, but hey."
20215,1,new law makes it acceptable to clip racist cab drivers round the ear:
1080,1,"the fn is seeking to rid of its anti-semitic, xenophobic image, but majority of its sympathisers still describe the"
15523,1,thank you comrade is it erica avenue? i am making a stop at to find out why she doesnt hire indian domestics
12845,1,pay = pay = pay = pay = = .
4178,1,vandalised in in condemns act
12795,1,my family's horrible attack at in thyini thiza! we want t
7132,1,white fragility: why its so hard to talk to white people about :
15181,1,"black hair comes in different styles in slavery, colonialism and in policing."
4796,1,"fuck and ! drink arabian spiced coffee, and eat berberian spiced food! only"
1242,1,"although, i am not a , a or a so i hope that i still qualify."
3657,1,if itz not to malign a black woman abt raising her son instead of arresting the white man who choked him
30917,1,the alt-right movement is like: mustfall
18080,1,anti-islamist rally organiser shown laughing at death footage
19837,1,"u lose ur right 2 call others ""racist"" after a tweet like this. what a hypocrite."
25743,1,"""the blacks""? ""the blacks""? ""blacks""? *facepalm* *smh*"
16513,1,"holiday fun, socially relevant! celebrates '70 bewitched xmas ep"
15016,1,video men and women malay hot super sexy girls
12408,1,stay the course! never win dinosaurs belongs to us we will not go back!
31609,1,aren't protesting because a won-they do so because trump has fuhered
24456,1,how do you sleep at night? you are a terrible person! you sir represent everything wrong with our country. gfy
19017,1,i wish you your family a very let's work together to remove from the world
23431,1,why weneed
11341,1,the waiter was black himself.for fuck sakes!stop looking for fucking under every rock.
17690,1,"and it ""goes without saying"", he's a too."
20093,1,in injustice and inflame protests over ash: ty
10856,1,you might be a libtard if...
10188,1,. my gf used uber without forcing language preferences so you are reading my data and making choices
29174,1,another comment on social media!! idiot!!!
20777,1,why is 4 whores on ring of fire ?
11162,1,"nazis continue to target jews, businesses in"
31666,1,", kills. in 2017 remember, no-one is born to hate. love can change the world!"
132,1,aren't protesting because a won-they do so because trump has fuhered
8071,1,"anyone who thinks asian fetishes are ""harmless"" needs to read this."
26974,1,why should this person be rehired? shame on
14818,1,is still rooted in our society's attitude towards black women's hair. read more from candide uyanze:
20747,1,"""the reality is that the tech industry is made of regular-ass people."""
5955,1,french try to indians in
499,1,are you feel like the are stomping on you?
132,1,aren't protesting because a won-they do so because trump has fuhered
21320,1,2017 will be a wonderful year if you're a craving an hand
24028,1,- special message for ! it's not your land either ..
12196,1,over the past 8 yrs
15642,1,riyadh is renowned for some of the deadliest traffic in the world.
17690,1,"and it ""goes without saying"", he's a too."
15467,1,you might be a libtard if...
9883,1,great to see quebec is establishing a provincial inquiry into systemic towards indigenous ppls
19211,1,"when you say you make mediocre videos, you're being way to flattering. why so though?"
15925,1,nothing would be more dangerous than to give the impression we accept
19005,1,that's because and is the new !
20913,1,17 crazy things women couldn't do in 1960
6952,1,factophobia ale with people in 2017 who use following words:
13539,1,black girl porn teen virgin sex pictures
16713,1,the 4th remake of hi-5 doesn't have the token asian chick.
8116,1,are you feel like the are on you? listen
18683,1,doesn't arrive doing a salut.but in a sharp suit
3807,1,wants obama to catch mad cow disease after being caught w/herford. dies before trial. buried in cow pasture.
30398,1,"let me tell you a story about and specifically, super heroes vs."
14555,1,multiple types of racism in america
23964,1,if you are pa of the 64.2 mil who rejected his business. must be stoppe
31365,1,america isn't racist. their are a plethora of reasons for someone not to like obama. you're ignorant in many fashio
13660,1,incredible content!
18988,1,you might be a libtard if...
21941,1,ag pick jeff sessions scrubs racism from record...even tho he once argued this is a felony
26164,1,are you feel like the are stomping on you?
7593,1,twitter is full of vile but man does it give me the juice to
31931,1,why is ignored
10597,1,that's why bilal called the adhan on the kaaba always existed hamza yusuf that was not nice
12337,1,care about follow me: i cover
9247,1,"has your body, the bodies of your generations, been the sites of fear, repulsion, violent desire,hatred?"
5260,1,reading 4 the next american |
26145,1,why are white people expats when the rest are immigrants? ?
21692,1,essential reading by someone you should follow:
4140,1,will the alt-right promote a new kind of racist genetics?
736,1,standing up to racism and hate by americad not curse out congress and all haters who are deplorable
29951,1,anti racist white murdered by blacks in south africa
15975,1,are you .. feel like the are stomping on you? listen
11332,1,"outraged by the emoji update. how dare they have a fat woman and not a fat man, are they saying only women can get fat?"
22973,1,"2016 is almost over, so ..."
14271,1,explain your actions. netanyahu you can not claim discrimination when u do it yourself to others.
2015,1,needs to fire the dumb mfer that hired his promoting ass! don't hire their graduates!
30636,1,will not be kind to those who enable the and of and his emb
2237,1,travelled for game sad and disappointed of fans the sad i can't cheer for my own team .
10622,1,"leave a 'gweh' below if in 2017, you will no longer debate about"
28922,1,your comments are reflections of ignorance and
11698,1,"i agree, but hard to believe he does, given his strident opposition to ordination of women."
7044,1,"so, no one, no one, in line said anything... silence is complicity in racism. speak up pe"
18506,1,true wife sex stories chick gets fucked
14350,1,vandalised in in condemns act
22812,1,"josephjett ""fatherhood: nor shall you engage in aberrant social behavior, then call that resultant disdain that is merely common"
22926,1,done.. good idea... repoed you for abusive content as a troll
29888,1,michelle obama is on the crack pipe
21156,1,the major kind of that people arent talking enough about via #
14271,1,explain your actions. netanyahu you can not claim discrimination when u do it yourself to others.
24934,1,sex postion picture white girl has sex with black guy
17588,1,great speech war veteran
25874,1,why do we have listen to a woman who goes to church but kills thousands.
7004,1,if i ever met him i would drop that pos right where he stood! is nothing but a
29049,1,"spread the word join millions for national day of healing jan. 17, 2017 #"
30607,1,we need to these universities from indoctrinating our children turning them to
8769,1,the latest the blicqer daily! thanks to
5917,1,", empire is growing. many people are employed by him. and whoever pays the bills is the"
13426,1,sign that i checked a bag at iah. every. single. time.
22352,1,your copy of hot new swiftly sharpens the fang for just
2800,1,only a person would tweet me. calling me names for telling the truth.
31319,1,perfect timing for this tweet!
7157,1,"tonight in proudly presented by goverment, police + media! it's a big staging going on there!"
24345,1,"joseon people in japan, will abuse the for claims of own rights by rough demo."
16447,1,has happened far too often
17104,1,please retweet! this is an impoant issue that needs to be discussed.
9357,1,the idiocy of feminism. they actually think microaggressions matter. here's the proof:
26860,1,"they are, but laws against whites protects blacks in"
270,1,how many passed by how many times and said nothing?
16713,1,the 4th remake of hi-5 doesn't have the token asian chick.
23726,1,hey you own . nobody comes close
1492,1,"in the age of information, the true ethnicity of biblical people has caused an overlap of and"
30901,1,culture is like the horizonalways in view but never in reach.
23680,1,give hope. dismantle systemic racism.
30732,1,"theres no such thing as an average christian, or muslim, or jew."
18683,1,doesn't arrive doing a salut.but in a sharp suit
23305,1,"your comment = 5,- donation for + suck"
21528,1,comments spark calls for
10022,1,oops! i did it again! melted another fragile snowflake! heed
31830,1,that hammock just attempted
8260,1,the anc never prosecute that type of offences against white people. just listen to zuma and malema and you know why.
22047,1,. we must stand together with all of our brothers and sisters. #
31180,1,no as u have termed him an outsider who gave u that right? i only said is more indian than many of us.
23137,1,this will absolutely piss you off.
17337,1,sea shepherd suppoers are racist!
26013,1,my latest post: the masses some kinda monster:
3788,1,"""for too many years any criticism of # or its effects on society have been shut down by"
18545,1,this is our time to against evil men such at and his and
17588,1,great speech war veteran
3657,1,if itz not to malign a black woman abt raising her son instead of arresting the white man who choked him
2538,1,this much and was 'too much' for 2016. let's hope will get less
18683,1,doesn't arrive doing a salut.but in a sharp suit
19493,1,you might be a libtard if...
3058,1,and destructive socialists
28241,1,you might be a libtard if...
16152,1,is good place to sta learning abt how one person can be a
6952,1,factophobia ale with people in 2017 who use following words:
31366,1,you okay with this of course you are!!!!
29804,1,that's why
30861,1,"is trafficking in ? his ""for profit"" use of the word nigger to sell music"
27664,1,on the nose: perfumer sparks furore
31263,1,openly and total against graceless goodbye to america's first black president:
8542,1,huh i wonder why? could it be that he's a well documented ?
19034,1,"if you are a non-racist white, other minority don't serve in military while in power"
29174,1,another comment on social media!! idiot!!!
10939,1,this is what is referring to when he ignorantly shouts his racist sheep sta bleating
4595,1,leader reveals 5 of his most horrifying hopes for america
5683,1,at work: attorneys for white officer who shot remove black judge from presiding over trial. ht
19913,1,"jews, christians and muslims all believe that good will prevail."
23424,1,a should not be by how it its highest but its lowest ones.
11723,1,"sadly, those you call your enemies are the majority of americans."
10732,1,what's humiliating is that our great country will have an ignorant tacky lying president
7157,1,"tonight in proudly presented by goverment, police + media! it's a big staging going on there!"
20278,1,video shows white texas cop arresting black mother who repoed assault on her son
22781,1,in america: 'kill obama' and not welcome here' signs in new mexico draw criticism
9603,1,dear would you please ask these shameless give
4304,1,. gives white nationalist troll a platform to spread his hate. won't be reading/buying any of their boo
19976,1,to all those from ain't a in da blm
21878,1,9:40pm sunday from playing mind games again blasting neighbors with music intermittently.
2800,1,only a person would tweet me. calling me names for telling the truth.
26682,1,what is racism then? would he have done same with a white mother? proof that there is a group that is
13891,1,3 officers fired over target practice 'jokes'
20802,1,remember this? - camber sands deaths blamed on victims' 'culture' by council
5643,1,can't wait to see u your admin hang for
8002,1,video men and women malayalees xxx picturebangladeshi
14700,1,farmer beaten during a land invasion crisis loteni area via
25260,1,in injustice and inflame protests over ash: ty
